40,26,218,0,
40,26,219,0,
40,26,220,0,
40,25,222,0,
40,25,222,0,
40,26,221,0,
40,26,220,0,
40,26,218,0,
40,27,216,0,
40,27,214,0,
40,28,213,0,
40,28,211,0,
40,28,210,0,
40,29,209,0,
40,29,207,0,
40,29,206,0,
40,30,205,0,
40,30,204,0,
40,30,203,0,
40,30,203,34,
40,30,202,34,
40,30,202,34,
40,31,201,34,
40,31,200,34,
40,31,198,38,
40,32,196,38,
40,32,193,38,
40,33,190,38,
40,34,186,38,
40,36,180,32,
40,36,180,32,
40,37,176,32,
40,38,173,32,
40,38,170,32,
40,39,167,23,
40,40,165,23,
40,40,162,23,
40,41,161,23,
40,41,159,23,
40,41,159,18,
40,42,157,18,
40,42,157,18,
40,42,157,18,
40,41,158,18,
40,41,159,18,
40,41,160,18,
40,41,161,18,
40,40,162,18,
40,40,163,18,
40,40,165,21,
40,39,167,21,
40,39,168,21,
40,39,169,21,
40,38,170,21,
40,38,172,28,
40,38,173,28,
40,37,174,28,
40,37,174,28,
40,37,175,28,
40,37,175,33,
40,37,175,33,
40,37,175,33,
40,37,174,33,
40,37,174,33,
40,38,172,33,
40,38,171,33,
40,38,170,33,
40,39,169,33,
40,39,167,33,
40,40,165,32,
40,40,164,32,
40,40,163,32,
40,40,161,32,
40,41,160,32,
40,41,159,27,
40,41,158,27,
40,42,157,27,
40,42,156,27,
40,42,156,27,
40,42,155,24,
40,42,155,24,
40,42,154,24,
40,42,154,24,
40,42,154,24,
40,42,154,23,
40,42,154,23,
40,42,154,23,
40,42,155,23,
40,42,155,23,
40,42,155,22,
40,42,156,22,
40,42,157,22,
40,42,157,22,
40,41,158,22,
40,41,159,24,
40,41,159,24,
40,41,160,24,
40,41,161,24,
40,40,162,24,
40,40,162,27,
40,40,163,27,
40,40,163,27,
40,40,164,27,
40,40,165,27,
40,40,165,27,
40,39,166,27,
40,39,166,27,
40,39,167,27,
40,39,167,27,
40,39,167,30,
40,39,168,30,
40,39,168,30,
40,39,168,30,
40,39,168,30,
40,39,168,31,
40,39,167,31,
40,39,167,31,
40,39,167,31,
40,39,166,31,
40,39,166,32,
40,40,165,32,
40,40,164,32,
40,40,164,32,
40,40,163,32,
40,40,162,30,
40,40,162,30,
40,41,161,30,
40,41,160,30,
40,41,160,30,
40,41,159,28,
40,41,158,28,
40,41,158,28,
40,42,157,28,
40,42,156,28,
40,42,156,25,
40,42,155,25,
40,42,154,25,
40,42,154,25,
40,42,154,25,
40,42,154,24,
40,42,154,24,
40,42,154,24,
40,42,154,24,
40,42,154,24,
40,42,155,23,
40,42,154,23,
40,42,155,23,
40,42,155,23,
40,42,155,23,
40,42,155,22,
40,42,156,22,
40,42,156,22,
40,42,157,22,
40,42,157,22,
40,42,157,21,
40,41,158,21,
40,41,158,21,
40,41,159,21,
40,41,159,21,
40,41,160,23,
40,41,160,23,
40,41,161,23,
40,40,162,23,
40,40,162,23,
40,40,163,25,
40,40,163,25,
40,40,163,25,
40,40,164,25,
40,40,164,25,
40,40,165,25,
40,40,165,25,
40,40,165,25,
40,39,166,25,
40,39,166,25,
40,39,165,28,
40,39,167,28,
40,39,167,28,
40,39,167,28,
40,39,167,28,
40,39,167,29,
40,39,167,29,
40,39,167,29,
40,39,167,29,
40,39,167,29,
40,39,167,30,
40,39,167,30,
40,39,167,30,
40,39,166,30,
40,39,166,30,
40,40,165,28,
40,40,165,28,
40,40,164,28,
40,40,164,28,
40,40,163,28,
40,40,163,28,
40,40,163,28,
40,40,162,28,
40,40,162,28,
40,41,161,28,
40,41,161,25,
40,41,161,25,
40,41,160,25,
40,41,160,25,
40,41,160,25,
40,41,159,25,
40,41,159,25,
40,41,159,25,
40,41,159,25,
40,41,159,25,
40,41,158,25,
40,41,158,25,
40,41,158,25,
40,41,158,25,
40,41,158,25,
40,41,158,25,
40,41,157,25,
40,42,157,25,
40,42,157,25,
40,42,157,25,
40,42,157,22,
40,42,157,22,
40,42,157,22,
40,42,157,22,
40,42,157,22,
40,42,157,21,
40,42,157,21,
40,41,158,21,
40,41,158,21,
40,41,158,21,
40,41,159,23,
40,41,159,23,
40,41,160,23,
40,41,160,23,
40,41,161,23,
40,41,161,23,
40,40,162,23,
40,40,162,23,
40,40,163,23,
40,40,163,23,
40,40,163,25,
40,40,164,25,
40,40,164,25,
40,40,164,25,
40,40,165,25,
40,40,165,25,
40,40,165,25,
40,40,165,25,
40,40,165,25,
40,40,165,25,
40,40,165,25,
40,39,166,25,
40,39,166,25,
40,39,166,25,
40,39,166,25,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,39,166,28,
40,40,165,28,
40,40,165,28,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,165,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,164,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
40,40,163,26,
