40,26,218,0,
40,26,219,0,
40,26,221,0,
40,25,223,0,
40,25,224,0,
40,25,223,0,
40,25,222,0,
40,26,220,0,
40,26,218,0,
40,27,215,0,
40,28,213,0,
40,28,211,0,
40,28,209,0,
40,29,207,0,
40,29,206,0,
40,30,205,34,
40,30,203,34,
40,30,202,34,
40,31,201,34,
40,31,199,34,
40,32,197,34,
40,32,194,34,
40,33,190,34,
40,34,187,34,
40,35,183,34,
40,36,179,34,
40,37,176,18,
40,38,173,18,
40,38,170,18,
40,39,167,18,
40,40,165,18,
40,40,164,18,
40,40,163,18,
40,40,163,18,
40,40,163,18,
40,40,163,18,
40,40,164,18,
40,40,165,10,
40,40,165,10,
40,39,166,10,
40,39,167,10,
40,39,168,10,
40,39,170,10,
40,38,171,10,
40,38,173,10,
40,37,174,10,
40,37,175,10,
40,37,177,10,
40,36,178,24,
40,36,180,24,
40,36,181,24,
40,35,182,24,
40,35,183,24,
40,35,183,24,
40,35,183,24,
40,35,183,24,
40,35,183,24,
40,35,183,24,
40,35,182,24,
40,35,182,31,
40,36,181,31,
40,36,180,31,
40,36,179,31,
40,36,179,31,
40,36,177,31,
40,37,176,31,
40,37,174,31,
40,38,172,31,
40,38,171,31,
40,39,169,31,
40,39,167,22,
40,40,165,22,
40,40,164,22,
40,40,162,22,
40,41,161,22,
40,41,160,22,
40,41,160,22,
40,41,159,22,
40,41,159,22,
40,41,159,22,
40,41,159,22,
40,41,159,16,
40,41,159,16,
40,41,159,16,
40,41,159,16,
40,41,160,16,
40,41,160,16,
40,41,161,16,
40,40,163,16,
40,40,164,16,
40,40,165,16,
40,39,167,16,
40,39,169,23,
40,38,170,23,
40,38,171,23,
40,38,173,23,
40,37,174,23,
40,37,175,23,
40,37,175,23,
40,37,176,23,
40,37,177,23,
40,37,177,23,
40,36,178,23,
40,36,178,34,
40,36,178,34,
40,36,178,34,
40,36,178,34,
40,36,178,34,
40,37,177,34,
40,37,175,34,
40,38,173,34,
40,38,171,34,
40,39,169,34,
40,39,167,34,
40,40,165,25,
40,40,162,25,
40,41,161,25,
40,41,159,25,
40,41,158,25,
40,42,156,25,
40,42,155,25,
40,42,155,25,
40,42,154,25,
40,42,154,25,
40,42,154,25,
40,42,157,15,
40,43,153,15,
40,43,153,15,
40,43,153,15,
40,42,154,15,
40,42,155,15,
40,42,156,15,
40,42,157,15,
40,41,159,15,
40,41,161,15,
40,40,163,15,
40,40,165,23,
40,39,167,23,
40,39,169,23,
40,38,170,23,
40,38,172,23,
40,38,173,23,
40,37,174,23,
40,37,175,23,
40,37,175,23,
40,37,176,23,
40,37,176,23,
40,37,176,34,
40,37,176,34,
40,37,176,34,
40,37,176,34,
40,37,176,34,
40,37,175,34,
40,38,173,34,
40,38,171,34,
40,39,169,34,
40,39,167,34,
40,40,165,34,
40,40,163,27,
40,41,161,27,
40,41,159,27,
40,42,157,27,
40,42,156,27,
40,42,155,27,
40,42,154,27,
40,43,153,27,
40,43,152,27,
40,43,151,27,
40,43,151,27,
40,43,151,17,
